,datetime,title,content
267,2019-06-22 04:14:15,,美国商品期货交易委员会数据显示，截至6月18日当周，投机者所持COMEX黄金期货和期权净多头头寸增加32962手至189681手；投机者所持COMEX白银期货和期权转为净多头头寸，净多头头寸增加13293手；投机者所持COMEX铜期货和期权净空头头寸减少7678手至44059手。
268,2019-06-22 04:05:43,,【美股收盘】 道指跌0.13%，本周累涨2.41%；纳指跌0.24%，本周累涨3.01%；标普500跌0.13%，本周累涨2.21%。
269,2019-06-22 04:03:16,,惠誉：确认西班牙A-评级，前景展望稳定。
270,2019-06-22 03:56:44,,道指转跌，此前一度涨超150点。纳指目前跌0.19%，标普500指数跌0.04%。
271,2019-06-22 03:52:52,,【机构密集调研111只“入富”概念股 海外机构盯上38只个股】6月21日收盘后A股纳入富时罗素全球指数正式启动，并于2019年6月24日开盘时正式生效。此次共纳入了1097只A股，含376只小盘股和7只迷你盘股，其中含部分创业板股票。据统计，6月份以来，在1097只富时罗素概念股中，有111家上市公司迎来了机构调研。（证券日报）
272,2019-06-22 03:36:41,,白宫经济顾问委员会主席哈西特：与8-9个月前的预期相比，全球经济要疲软的多。
273,2019-06-22 03:29:24,,CFTC：6月18日当周，投机者所持黄金净多头头寸增至18290手合约。投机者所持美债净多头头寸增加32962手合约，至189681手合约。投机者所持原油净多头头寸增加12454手合约，至159141手合约。
274,2019-06-22 03:23:57,,【油价创下年内最大单周涨幅】因市场担心美国与伊朗之间的关系问题，今日WTI原油上涨0.6%，最终收于57.43美元/桶，本周WTI原油共上涨8.8%，创下自去年12月初以来最大单周涨幅。除去美伊之间的关系问题外，美国费城能源解决方案公司炼厂发生的大型爆炸也在一定程度上提振了原油价格。
275,2019-06-22 03:18:06,,【 证券时报头版评论：完善并购重组不是放任炒壳 】 监管层对于打击“炒壳”、“养壳”等从严监管的基调没有变化。针对并购重组中“忽悠式”“跟风式”“三高类”重组及内幕交易等乱象，证监会明确继续保持高压态势，不断推进市场化改革，强化对违法违规行为的监管，坚决打击恶意“炒壳”、内幕交易、操纵市场等违法违规行为。监管层已于近期开展了多场专项现场检查，多家公司及相关方被采取行政监管措施。重组政策的调整并不会为绩差股撑开保护伞，退市力度仍将加大。
276,2019-06-22 03:09:03,,恒指期货夜市交易收盘基本持平，报28423点。
277,2019-06-22 03:08:44,,加拿大皇家银行分析师Helima Croft：当前油价并未完全反映出伊朗事件为市场带来的风险。
278,2019-06-22 02:55:10,,【重疾核心病种定义修订6月份完成 5000亿元健康险市场有望再迎增长点】银保监会披露的数据显示，2018年健康险业务原保险保费收入5448亿元，同比增长24.12%。今年前4个月也出现超过30%的增速，随着重疾定义及重疾表的修订，健康险有望保持快速增长。（证券日报）
279,2019-06-22 02:49:11,,欧元兑美元EUR/USD刷新3个月高位至1.1370，日涨幅近0.7%。
280,2019-06-22 02:47:15,,上海黄金交易所黄金T+D晚盘收盘上涨0.32%报312.10元/克；上海黄金交易所白银T+D 6月22日（周六）晚盘收盘下跌0.30%报3654.00元/千克。
281,2019-06-22 02:42:22,,【美国参议院民主党人要求提供有关科技公司反垄断调查的细节】七名美国参议院民主党议员周五要求美国政府披露美国联邦贸易委员会（FTC）和司法部对苹果、亚马逊、Facebook和谷歌可能展开的反垄断调查的细节。此前媒体报道称这些机构正在加紧调查这些企业是否滥用市场权利。由参议员Amy Klobuchar领导的参议员们在信中说，“鉴于联邦贸易委员会和司法部保持沉默，事实是，我们仍然不知道这些调查是否已经启动，美国人民也不知道。”
282,2019-06-22 02:33:39,,WTI 8月原油期货收涨0.36美元，涨幅0.63%，报57.43美元/桶。
283,2019-06-22 02:30:25,,美国参议院据悉要求美国联邦贸易委员会和美国司法部对苹果、亚马逊、Facebook和谷歌进行反垄断调查。
284,2019-06-22 02:23:19,,【A股“入富”或引资本狂欢 外资进入助力“机构市”形成】有接近监管层的机构人士认为，随着资本项下的日渐开放和A股市场国际化程度的不断提高，未来有可能会有更多国际指数选择纳入A股，而市场的增量长期资金占比也有望不断抬升，这对于平滑市场波动、减少投机炒作、规范制度建设以及培育长期投资具有助推作用。（21世纪经济报道）
285,2019-06-22 02:12:42,,研究咨询机构美国财务研究分析中心：标普500指数12个月目标价定为3100点。
286,2019-06-22 02:12:19,,蘑菇街跌超10%，刷新历史新低。
287,2019-06-22 02:11:44,,【*ST华业已连续11个交易日低于面值 A股或出现第二例“面值退市”股】6月21日，*ST华业的收盘价为每股0.91元，截至目前，该公司股票已连续11个交易日收盘价格均低于股票面值(即1元)，据了解，一旦连续20个交易日(不包含公司股票停牌日)的收盘价均低于1元，上交所有权终止公司股票上市。这就意味着，*ST华业面临退市危机，A股或出现第二例“面值退市”股。（证券日报）
288,2019-06-22 02:09:21,,  瑞银全球财富管理首席投资长Mark Haefele：规避欧元区股票 增持日本股票 。
289,2019-06-22 01:54:47,,【纽约期金将近六年来首次收于1400美元关口上方】COMEX 8月黄金期货收涨0.2%，报1400.10美元/盎司，创2013年9月份以来收盘新高，本周累涨逾4.0%。
290,2019-06-22 01:51:16,,【美国国务院：H-1B签证制度审查并非针对印度】美国国务院官员在电话中对记者表示，正在对H-1B签证制度进行广泛审查，此举不针对印度。
291,2019-06-22 01:46:15,,据美联社报道，费城市消防局副局长克莱格·墨菲说，6月21日美国东部时间04:00左右，宾夕法尼亚州费城一座炼油厂内一个丁烷罐爆炸起火，之后又引发一系列较小的爆炸。幸运的是，事故并未造成人员伤亡。（中新网）
292,2019-06-22 01:32:45,,【中国电建与GE联合中标40亿美元的赞比亚-津巴布韦水电站项目】津巴布韦总统Emmerson Mnangagwa表示，津巴布韦和赞比亚选择GE和中国电力建设集团负责建设两国边境的水电站，项目投资40亿美元。
293,2019-06-22 01:32:35,,"洲际交易所（ICE）持仓周报：至6月18日当周，投机者所持布伦特原油净多头头寸降至271,506手合约。"
294,2019-06-22 01:32:28,,欧元兑美元EUR/USD短线上扬约20点至1.1368，美指跌约0.4%至96.25。
295,2019-06-22 01:21:27,,欧市尾盘，德国10年期基准国债收益率上涨3.3个基点报-0.285%，6月18日曾以-0.328%录得盘中历史最低位，本周累计下跌3.4个基点。
296,2019-06-22 01:01:44,,美、布两油短线几无波动。此前美国油服贝克休斯周报：6月21日当周，美国石油井机增至789台，为最近三周首次增加。
297,2019-06-22 01:01:28,,美国6月21日当周石油钻井数 789，预期 786，前值 788。美国6月21日当周天然气钻井数 177，前值 181。美国6月21日当周总钻井数 967，前值 969。
298,2019-06-22 00:54:18,,【波罗的海干散货指数创五个半月高位】波罗的海干散货指数周五上涨3.8%或45点至1239点，创五个半月高位，得益于对海岬型船的强劲需求。海岬型船运价指数涨198点或9.5%至2278点，日均获利上涨1078美元，报17947美元，为2018年11月2日以来新高。巴拿马型船运价指数跌5点或0.5%报1096点，已连续第三周下跌，日均获利降42美元，报8795美元。
299,2019-06-22 00:43:04,,【超级马里奥的“鸽声”见效：市场通胀预期大幅升高】本周稍早，欧洲央行行长德拉吉单枪匹马地遏制了欧元区通胀预期的暴跌，暗示可能实施额外的货币刺激政策。以市场价格为基础的通胀预期指标（五年五年通胀掉期）本周累涨14.99%——创逾七年来最大单周涨幅，报1.3037，6月18日曾以1.0770创历史新低。值得一提的是，欧洲央行制定的目标是，让通胀中期之内保持在略微低于2%的水平。
300,2019-06-22 00:40:06,,Sprint现跌5.54%，T-Mobile US跌近2.4%。
301,2019-06-22 00:30:22,,美国纽约一名联邦法官将10月7日定为审查T-Mobile US与Sprint合并交易的日期。此次审判是针对此前美国数个州检察长对两家公司提起诉讼的回应。另外法官还宣布有另外四个州计划加入诉讼，阻止该交易。这一诉讼不同寻常之处在于美国司法部仍在审查这一交易。
302,2019-06-22 00:28:28,,【伦锌跌至五个半月低位】LME期锌收跌1.4%，报2433美元/吨，一度走低至2412美元/吨、创1月4日以来盘中最低位。LME期铜收跌0.03%，报5971美元/吨，脱离隔夜以6027美元/吨录得的一个月高位，本周累涨2.5%，为3月29日当周以来最大单周涨幅。LME期铝收跌0.8%，报1767.50美元/吨。
303,2019-06-22 00:25:15,,美、布两油短线波动不大，此前美国总统特朗普与沙特王储讨论了油市和伊朗问题。
304,2019-06-22 00:18:27,,根据WIND的统计显示，从6月14日到6月21日的一周来看，央行公开市场净投放规模达到了4250亿元，远远大于此前6月7日到6月14日一周净投放650亿元的规模，仅次于5月最后一周5100亿元。（券商中国）
